"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","autonomy_1","harm_1","die_1","exploit_1","deteriorate_1","being_harmed_1","well_being_1","comp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","workerID","hitID","assignmentId","AI_type"
"2025-01-27 08:20:07","2025-01-27 08:23:15","0","Anonymized","100","187","1","2025-01-27 08:23:15","R_7HbmYmjDm8YKBUa","","","","","Anonymized","Anonymized","anonymous","EN","1","6345c5134fb2b5e288ae94e9","2","5","40","100","100","40","10","100","0","1","2","","3","","31","3","","","","","control"
"2025-01-27 08:21:54","2025-01-27 08:23:24","0","Anonymized","100","90","1","2025-01-27 08:23:24","R_7Cdn1BdiUDttuP7","","","","","Anonymized","Anonymized","anonymous","EN","1","63deeebc2822414d8f9e5958","2","5","63","64","64","51","48","60","48","2","1","","3","","53","4","","","","","aging"
"2025-01-27 08:19:31","2025-01-27 08:23:28","0","Anonymized","100","236","1","2025-01-27 08:23:28","R_74023dovP9AW4nP","","","","","Anonymized","Anonymized","anonymous","EN","1","656e869db80bfe735d12412f","2","5","50","50","50","50","50","50","50","3","2","","1","","45","1","","","","","control"
"2025-01-27 08:15:06","2025-01-27 08:23:33","0","Anonymized","100","506","1","2025-01-27 08:23:34","R_6wSOBD7YSIggSoI","","","","","Anonymized","Anonymized","anonymous","EN","1","56514c84715ff50011a43878","2","5","60","100","100","100","60","75","20","1","2","","3","","38","3","","","","","control"
"2025-01-27 08:22:21","2025-01-27 08:23:57","0","Anonymized","100","95","1","2025-01-27 08:23:57","R_533svORoQCfoIXD","","","","","Anonymized","Anonymized","anonymous","EN","1","62c55b19972274a6876f7627","2","5","81","82","81","60","50","90","50","2","1","","3","","32","4","","","","","aging"
"2025-01-27 08:21:20","2025-01-27 08:24:02","0","Anonymized","100","161","1","2025-01-27 08:24:02","R_3k09NOklDClSu7H","","","","","Anonymized","Anonymized","anonymous","EN","1","5d75a081a54634000157ab92","2","5","37","41","39","49","66","64","36","3","2","","3","","71","4","","","","","mines"
"2025-01-27 08:20:43","2025-01-27 08:24:30","0","Anonymized","100","226","1","2025-01-27 08:24:31","R_3f2QWVN8WpAuzS4","","","","","Anonymized","Anonymized","anonymous","EN","1","654306baaa438ca8949c0d61","2","5","0","0","0","0","70","60","10","1","2","","3","","53","3","","","","","control"
"2025-01-27 08:21:51","2025-01-27 08:24:32","0","Anonymized","100","161","1","2025-01-27 08:24:33","R_1hFru2hV0LtFkoJ","","","","","Anonymized","Anonymized","anonymous","EN","1","6413c7853eba2b2215197ff4","2","5","0","0","0","0","100","100","100","3","2","","3","","69","3","","","","","mines"
"2025-01-27 08:21:56","2025-01-27 08:24:33","0","Anonymized","100","156","1","2025-01-27 08:24:33","R_3F8N0pqVrNKXsoF","","","","","Anonymized","Anonymized","anonymous","EN","1","628690801339eca9c44143cd","2","5","10","71","5","50","50","58","30","2","2","","5","","31","4","","","","","aging"
"2025-01-27 08:22:56","2025-01-27 08:24:38","0","Anonymized","100","102","1","2025-01-27 08:24:38","R_71A7uVl24553pnG","","","","","Anonymized","Anonymized","anonymous","EN","1","606e3ddf19540080228e3a0c","2","5","5","50","38","4","50","50","7","1","2","","3","","33","5","","","","","mines"
"2025-01-27 08:19:30","2025-01-27 08:24:38","0","Anonymized","100","307","1","2025-01-27 08:24:38","R_1c72GCqkiiKx6VJ","","","","","Anonymized","Anonymized","anonymous","EN","1","65cbf8c525b3403076c1dfb2","2","5","30","50","30","0","0","0","0","3","1","","1","","37","3","","","","","mines"
"2025-01-27 08:21:21","2025-01-27 08:24:42","0","Anonymized","100","200","1","2025-01-27 08:24:42","R_5pW0F8WiwxMsnfk","","","","","Anonymized","Anonymized","anonymous","EN","1","6630dac9fd40f4bab44cc564","2","5","39","93","51","93","57","65","3","1","2","","1","","41","2","","","","","control"
"2025-01-27 08:22:13","2025-01-27 08:24:48","0","Anonymized","100","154","1","2025-01-27 08:24:49","R_6BYu3T2STaTzYQC","","","","","Anonymized","Anonymized","anonymous","EN","1","611b09935cd6e67f2b5e9ea2","2","5","10","10","50","91","100","10","10","3","2","","3","","66","4","","","","","mines"
"2025-01-27 08:20:20","2025-01-27 08:24:52","0","Anonymized","100","271","1","2025-01-27 08:24:52","R_62lMW5Lvf9oJWtT","","","","","Anonymized","Anonymized","anonymous","EN","1","6640bef4362e289ab16112cc","2","5","50","79","20","19","71","30","30","1","1","","3","","64","2","","","","","control"
"2025-01-27 08:23:18","2025-01-27 08:24:57","0","Anonymized","100","98","1","2025-01-27 08:24:57","R_5nkFeweFvRI59Zy","","","","","Anonymized","Anonymized","anonymous","EN","1","5658d6d67d69570012dfe258","2","5","100","100","100","100","100","100","100","2","2","","3","","50","4","","","","","mines"
"2025-01-27 08:21:45","2025-01-27 08:25:15","0","Anonymized","100","209","1","2025-01-27 08:25:15","R_1FLRuPx6C4U5gwl","","","","","Anonymized","Anonymized","anonymous","EN","1","5d2fbee1fb16450018a7a023","2","5","90","80","70","80","40","60","50","2","1","","3","","37","4","","","","","aging"
"2025-01-27 08:22:16","2025-01-27 08:25:21","0","Anonymized","100","185","1","2025-01-27 08:25:22","R_3a96aPVdiSjkHqx","","","","","Anonymized","Anonymized","anonymous","EN","1","5dd340e3e25acf34bf91032e","2","5","29","100","0","0","20","50","10","2","1","","3","","60","2","","","","","aging"
"2025-01-27 08:22:35","2025-01-27 08:25:26","0","Anonymized","100","170","1","2025-01-27 08:25:26","R_7D7AwpSGrYI1vbS","","","","","Anonymized","Anonymized","anonymous","EN","1","65ca888e3ff4c0ca5294bccf","2","5","60","75","60","70","70","70","60","1","1","","2","","39","3","","","","","control"
"2025-01-27 08:22:02","2025-01-27 08:25:27","0","Anonymized","100","204","1","2025-01-27 08:25:27","R_6TM4y3m1fN4Cm09","","","","","Anonymized","Anonymized","anonymous","EN","1","65d7a5fea3345f5297e63e48","2","5","100","100","100","50","80","100","100","2","1","","3","","32","1","","","","","aging"
"2025-01-27 08:21:50","2025-01-27 08:25:43","0","Anonymized","100","232","1","2025-01-27 08:25:43","R_6GNwktemVJozED1","","","","","Anonymized","Anonymized","anonymous","EN","1","6674924e5847fb61b6f57ef6","2","5","10","100","5","25","95","98","100","1","1","","2","","52","4","","","","","control"
"2025-01-27 08:21:23","2025-01-27 08:25:50","0","Anonymized","100","267","1","2025-01-27 08:25:51","R_1pKpu9DSdNbtLe2","","","","","Anonymized","Anonymized","anonymous","EN","1","5ee85ec585a33015e839df78","2","5","100","100","0","37","8","42","57","1","2","","3","","33","4","","","","","control"
"2025-01-27 08:23:57","2025-01-27 08:26:03","0","Anonymized","100","125","1","2025-01-27 08:26:03","R_7XpWvPDaYrzCaio","","","","","Anonymized","Anonymized","anonymous","EN","1","65e6081ba2758c29692f7aa3","2","5","40","52","39","34","45","72","23","1","1","","3","","40","4","","","","","control"
"2025-01-27 08:19:42","2025-01-27 08:26:20","0","Anonymized","100","398","1","2025-01-27 08:26:20","R_1kXrufrzI5zxndt","","","","","Anonymized","Anonymized","anonymous","EN","1","63fe65bdfad2487269dc02b5","2","5","0","50","0","0","69","100","0","2","2","","1","","40","1","","","","","aging"
"2025-01-27 08:25:15","2025-01-27 08:26:33","0","Anonymized","100","78","1","2025-01-27 08:26:34","R_6uTHgZzs6ZOEQ5j","","","","","Anonymized","Anonymized","anonymous","EN","1","5f4738bfa043201203a27b4b","2","5","100","100","100","100","100","100","100","3","2","","3","","39","4","","","","","mines"
"2025-01-27 08:24:36","2025-01-27 08:26:34","0","Anonymized","100","117","1","2025-01-27 08:26:34","R_6GPLSYYP5LI1R4J","","","","","Anonymized","Anonymized","anonymous","EN","1","656f2d6640154cf0bf6871c1","2","5","3","8","2","2","2","0","2","3","1","","3","","31","4","","","","","mines"
"2025-01-27 08:25:31","2025-01-27 08:27:31","0","Anonymized","100","119","1","2025-01-27 08:27:31","R_1fkdB9MSNBlU1Ly","","","","","Anonymized","Anonymized","anonymous","EN","1","60fe3a34f7f4d5e48ad56af2","2","5","13","13","12","50","17","3","4","3","2","","4","","39","1","","","","","mines"
"2025-01-27 08:24:21","2025-01-27 08:27:39","0","Anonymized","100","198","1","2025-01-27 08:27:40","R_7R9ELjoTuZhNwDf","","","","","Anonymized","Anonymized","anonymous","EN","1","66479cbe39361370f0d85484","2","5","61","100","100","81","20","50","0","1","2","","1","","29","5","","","","","control"
"2025-01-27 08:25:37","2025-01-27 08:27:57","0","Anonymized","100","140","1","2025-01-27 08:27:57","R_7K6KWEO1r89qVAA","","","","","Anonymized","Anonymized","anonymous","EN","1","61532109e21fff7c56edc8b6","2","5","30","50","60","40","50","60","30","3","2","","3","","38","4","","","","","mines"
"2025-01-27 08:25:12","2025-01-27 08:28:00","0","Anonymized","100","168","1","2025-01-27 08:28:00","R_3NlE9nDjz8egfY9","","","","","Anonymized","Anonymized","anonymous","EN","1","60008e2ee4d8c913c602e0cd","2","5","3","6","3","3","24","60","20","2","1","","3","","47","2","","","","","aging"
"2025-01-27 08:19:34","2025-01-27 08:28:03","0","Anonymized","100","509","1","2025-01-27 08:28:03","R_7zMYrRwOwSvjLiV","","","","","Anonymized","Anonymized","anonymous","EN","1","5f98ab718920801c578363ab","2","5","90","90","80","80","80","93","90","2","2","","1","","43","4","","","","","aging"
"2025-01-27 08:25:40","2025-01-27 08:28:47","0","Anonymized","100","186","1","2025-01-27 08:28:47","R_11gUGtjkepNpw43","","","","","Anonymized","Anonymized","anonymous","EN","1","5980128635fbf100017d0861","2","5","75","100","100","73","92","71","75","2","2","","4","","33","4","","","","","aging"
"2025-01-27 08:21:08","2025-01-27 08:29:02","0","Anonymized","100","474","1","2025-01-27 08:29:03","R_6R3D33Gei9poivg","","","","","Anonymized","Anonymized","anonymous","EN","1","5e6fd3293c76d25a3ca8b384","2","5","69","91","39","61","17","50","30","3","1","","3","","54","5","","","","","mines"
"2025-01-27 08:15:05","2025-01-27 08:29:03","0","Anonymized","100","838","1","2025-01-27 08:29:03","R_3tKwKS4vpCJ6vPr","","","","","Anonymized","Anonymized","anonymous","EN","1","6422265578963ff5d3dbd0b2","2","5","60","90","80","40","60","80","50","1","2","","3","","29","5","","","","","control"
"2025-01-27 08:27:38","2025-01-27 08:29:08","0","Anonymized","100","90","1","2025-01-27 08:29:09","R_7v0xD3AVfeLtDz9","","","","","Anonymized","Anonymized","anonymous","EN","1","633f4f203450d46b01e3d16b","2","5","12","58","66","12","7","57","10","3","1","","3","","36","2","","","","","mines"
"2025-01-27 08:25:26","2025-01-27 08:29:08","0","Anonymized","100","222","1","2025-01-27 08:29:09","R_1g1JrS6KoUNtPg5","","","","","Anonymized","Anonymized","anonymous","EN","1","6063a680ba3790e15ab14ba9","2","5","85","71","50","82","83","81","85","1","2","","3","","41","1","","","","","control"
"2025-01-27 08:27:27","2025-01-27 08:29:11","0","Anonymized","100","103","1","2025-01-27 08:29:11","R_7S0dEJSnYV02HiV","","","","","Anonymized","Anonymized","anonymous","EN","1","66b3e1a7d4c519830e80bba1","2","5","65","59","64","70","63","100","79","1","1","","2","","32","6","","","","","control"
"2025-01-27 08:22:46","2025-01-27 08:29:11","0","Anonymized","100","385","1","2025-01-27 08:29:12","R_3nr6OEMgvCrsgPD","","","","","Anonymized","Anonymized","anonymous","EN","1","6572839f81e5b7f488285164","2","5","75","80","60","70","90","85","74","2","1","","3","","49","5","","","","","aging"
"2025-01-27 08:26:56","2025-01-27 08:29:15","0","Anonymized","100","138","1","2025-01-27 08:29:15","R_7iqhKgjx7Fr8IKJ","","","","","Anonymized","Anonymized","anonymous","EN","1","5e6685e1ffed4c405a4db5d0","2","5","75","80","75","80","20","30","30","2","4","Agender","4","","29","4","","","","","aging"
"2025-01-27 08:27:33","2025-01-27 08:29:20","0","Anonymized","100","107","1","2025-01-27 08:29:20","R_6FwFYsBQKmEQpCB","","","","","Anonymized","Anonymized","anonymous","EN","1","63176b3d19c878b72da825bf","2","5","20","0","40","0","25","1","0","1","1","","5","","31","5","","","","","control"
"2025-01-27 08:26:21","2025-01-27 08:29:36","0","Anonymized","100","194","1","2025-01-27 08:29:36","R_5dTnMl0D9dIA9mB","","","","","Anonymized","Anonymized","anonymous","EN","1","6315dbda57439d794f865dbd","2","5","100","100","100","0","50","50","50","3","1","","3","","53","4","","","","","mines"
"2025-01-27 08:23:16","2025-01-27 08:29:42","0","Anonymized","100","385","1","2025-01-27 08:29:42","R_7hgsLFS7plg4CZ7","","","","","Anonymized","Anonymized","anonymous","EN","1","5c48d9b3cd853b0001287890","2","5","59","60","55","57","63","56","60","1","1","","3","","33","4","","","","","control"
"2025-01-27 08:27:31","2025-01-27 08:29:52","0","Anonymized","100","141","1","2025-01-27 08:29:53","R_5y8vFAJamZ1vR7g","","","","","Anonymized","Anonymized","anonymous","EN","1","663bc254f4b7b1bf2cdd0a70","2","5","52","50","50","44","29","10","13","3","2","","3","","37","1","","","","","mines"
"2025-01-27 08:25:22","2025-01-27 08:29:55","0","Anonymized","100","272","1","2025-01-27 08:29:55","R_7PUmkmBPN69o2sM","","","","","Anonymized","Anonymized","anonymous","EN","1","5ef246c6d2b9060809858e7e","2","5","25","50","0","50","0","25","15","2","2","","3","","25","1","","","","","aging"
"2025-01-27 08:25:35","2025-01-27 08:30:18","0","Anonymized","100","282","1","2025-01-27 08:30:18","R_1FXxwZtEfoUzrQg","","","","","Anonymized","Anonymized","anonymous","EN","1","6584461360db3318b8baee08","2","5","0","0","0","0","0","0","0","3","2","","3","","58","3","","","","","mines"
"2025-01-27 08:26:47","2025-01-27 08:30:30","0","Anonymized","100","222","1","2025-01-27 08:30:30","R_690OHwVHN6m4xmA","","","","","Anonymized","Anonymized","anonymous","EN","1","662953ec9eb86f144a8ff52b","2","5","10","60","25","25","75","70","10","1","2","","3","","48","5","","","","","control"
"2025-01-27 08:27:39","2025-01-27 08:30:46","0","Anonymized","100","187","1","2025-01-27 08:30:46","R_1q9cUVFPGx7Qc0G","","","","","Anonymized","Anonymized","anonymous","EN","1","598cc899e339120001fb88c6","2","5","40","30","40","30","85","50","60","2","1","","3","","72","5","","","","","aging"
"2025-01-27 08:28:56","2025-01-27 08:30:52","0","Anonymized","100","115","1","2025-01-27 08:30:53","R_65XRB2xYQ812YgO","","","","","Anonymized","Anonymized","anonymous","EN","1","641f9b7b5528c725f5511fdc","2","5","30","70","25","85","0","0","0","2","2","","3","","33","4","","","","","aging"
"2025-01-27 08:28:07","2025-01-27 08:30:59","0","Anonymized","100","171","1","2025-01-27 08:31:00","R_3Fz2C2p89OroUUN","","","","","Anonymized","Anonymized","anonymous","EN","1","612bdce27fe2b2cb696269f4","2","5","50","50","50","50","90","90","90","2","1","","3","","29","3","","","","","aging"
"2025-01-27 08:27:31","2025-01-27 08:31:02","0","Anonymized","100","211","1","2025-01-27 08:31:02","R_3I0pKTFJxVlEpha","","","","","Anonymized","Anonymized","anonymous","EN","1","5dd40277e08a363e4e006384","2","5","9","8","0","0","0","20","0","3","2","","3","","44","2","","","","","mines"
"2025-01-27 08:29:07","2025-01-27 08:31:14","0","Anonymized","100","127","1","2025-01-27 08:31:15","R_1D8EcJisba9SZLX","","","","","Anonymized","Anonymized","anonymous","EN","1","5dfe3e8b7adf4bade99190f0","2","5","80","90","90","30","90","96","94","3","1","","4","","48","4","","","","","mines"
"2025-01-27 08:27:11","2025-01-27 08:31:40","0","Anonymized","100","269","1","2025-01-27 08:31:41","R_59mNYgbvysl6HKx","","","","","Anonymized","Anonymized","anonymous","EN","1","663a8050f55f768e9ea55705","2","5","40","50","40","50","20","70","20","1","1","","3","","28","4","","","","","control"
"2025-01-27 08:30:57","2025-01-27 08:32:05","0","Anonymized","100","67","1","2025-01-27 08:32:06","R_5Ocr5IM98BxftII","","","","","Anonymized","Anonymized","anonymous","EN","1","5efec82cf597a73e75e3fbe0","2","5","100","100","50","80","30","70","10","2","2","","2","","23","4","","","","","aging"
"2025-01-27 08:28:50","2025-01-27 08:32:12","0","Anonymized","100","202","1","2025-01-27 08:32:13","R_6lQ5zElcJCWVYGa","","","","","Anonymized","Anonymized","anonymous","EN","1","6078ad3330815ed0233c5a5d","2","5","40","40","0","20","10","70","30","1","2","","3","","39","3","","","","","control"
"2025-01-27 08:29:42","2025-01-27 08:32:37","0","Anonymized","100","175","1","2025-01-27 08:32:37","R_5OwRVY97jfiYXVQ","","","","","Anonymized","Anonymized","anonymous","EN","1","62b351e5ffccd9a25a047464","2","5","67","68","71","56","52","58","45","3","2","","2","","35","4","","","","","mines"
"2025-01-27 08:25:20","2025-01-27 08:33:31","0","Anonymized","100","490","1","2025-01-27 08:33:31","R_6mmoCnQbIdY861X","","","","","Anonymized","Anonymized","anonymous","EN","1","5c0c90e7632102000147c3cc","2","5","100","100","100","100","100","100","100","1","1","","6","white/spanish","36","4","","","","","control"
"2025-01-27 08:31:47","2025-01-27 08:34:08","0","Anonymized","100","140","1","2025-01-27 08:34:08","R_61Xc3afmFA8lwcP","","","","","Anonymized","Anonymized","anonymous","EN","1","6680452004dea60c1f984bba","2","5","29","83","52","35","60","83","63","1","2","","3","","38","3","","","","","control"
"2025-01-27 08:26:23","2025-01-27 08:35:21","0","Anonymized","100","537","1","2025-01-27 08:35:21","R_1v5DO25g8rxP9sD","","","","","Anonymized","Anonymized","anonymous","EN","1","65d96fc2ab41c5ce72f1c545","2","5","81","90","91","70","70","50","30","2","2","","3","","36","4","","","","","aging"
"2025-01-27 08:33:43","2025-01-27 08:36:05","0","Anonymized","100","142","1","2025-01-27 08:36:06","R_7Bsxbe0phWFIZIF","","","","","Anonymized","Anonymized","anonymous","EN","1","60a2a8570a0f9cc00d6b9d1a","2","5","50","100","100","100","9","50","20","2","2","","3","","46","1","","","","","aging"
"2025-01-27 08:34:48","2025-01-27 08:36:05","0","Anonymized","100","76","1","2025-01-27 08:36:06","R_3wErYqVYIOsxE7n","","","","","Anonymized","Anonymized","anonymous","EN","1","5b87dd09019cf60001a115b3","2","5","51","71","50","60","32","50","33","3","1","","3","","29","4","","","","","mines"
"2025-01-27 08:34:07","2025-01-27 08:36:16","0","Anonymized","100","129","1","2025-01-27 08:36:17","R_3FRyoPYGyaavW37","","","","","Anonymized","Anonymized","anonymous","EN","1","5d1788d3ede7260019ea7371","2","5","100","100","60","70","20","100","50","1","4","nonbinary","3","","29","2","","","","","control"
"2025-01-27 08:34:10","2025-01-27 08:37:05","0","Anonymized","100","174","1","2025-01-27 08:37:05","R_6yJ6AkKnEDnxhWV","","","","","Anonymized","Anonymized","anonymous","EN","1","60fcd9699c3def3068403b90","2","5","100","100","100","90","90","70","80","2","1","","3","","37","4","","","","","aging"
"2025-01-27 08:33:33","2025-01-27 08:37:14","0","Anonymized","100","221","1","2025-01-27 08:37:15","R_6nf3k6QZslBAElQ","","","","","Anonymized","Anonymized","anonymous","EN","1","5ed9c3054268815691ed0e2c","2","5","91","91","85","90","70","85","90","1","1","","3","","39","1","","","","","control"
"2025-01-27 08:36:05","2025-01-27 08:37:43","0","Anonymized","100","97","1","2025-01-27 08:37:43","R_5EzV05dEGXG3ibd","","","","","Anonymized","Anonymized","anonymous","EN","1","60fe22beeb612ead4d261590","2","5","50","50","40","35","32","35","30","3","2","","3","","26","4","","","","","mines"
