"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","prolific_id","att_1","att_2","comp","text_explain","q1","q2","q3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","PROLIFIC_PID","Group"
"2024-04-17 13:21:41","2024-04-17 13:23:21","IP Address","Anonymized","100","99","True","2024-04-17 13:23:21","R_724uctUHr6xANdD","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6285130fc532c72c28eec863","Paul","Purple","You were asked to watch a video","A robot was moving back and forth. The robot looked like a human. ","It was unnatural and weird but, somehow I liked it?","Maybe some lag skip","Yes","Male","","White or European","","31","Some College","","6285130fc532c72c28eec863","Video1"
"2024-04-17 13:21:30","2024-04-17 13:23:21","IP Address","Anonymized","100","111","True","2024-04-17 13:23:22","R_2IsmgHY5XzJ0OJz","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6116f60ae8f48f7d1244e8d3","Paul","Purple","You were asked to watch a video","There was a male charcter with a blue shirt and beard stubble talking, while moving his arms around. There was a female character to his right just standing and listening.","it's very AI type imagery","The characters moved really blocky and robotically","Yes","Female","","White or European","","23","Some College","","6116f60ae8f48f7d1244e8d3","Video6"
"2024-04-17 13:22:03","2024-04-17 13:23:24","IP Address","Anonymized","100","80","True","2024-04-17 13:23:25","R_5Yhn6a3k0aa89FP","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5c88725629e4730012a00a4e","Paul","Purple","You were asked to watch a video","a man looked around. looks like an AI video","no ","Looks like AI","Yes","Female","","Black or African American","","52","Professional Degree (MD, JD, etc.)","","5c88725629e4730012a00a4e","Video5"
"2024-04-17 13:21:17","2024-04-17 13:23:27","IP Address","Anonymized","100","130","True","2024-04-17 13:23:27","R_1OiWTVqsW6K1HFi","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5c48189592909000016862e7","Paul","Green","You were asked to watch a video","A somewhat older looking man is standing in what appears to be a convention of some sort, making hand gestures.","Looked a little ai-ish.","Again it looked a little ai-ish, I'm not convinced the man was real.","No","Female","","White or European","","38","Some College","","5c48189592909000016862e7","Video2"
"2024-04-17 13:20:33","2024-04-17 13:23:32","IP Address","Anonymized","100","178","True","2024-04-17 13:23:32","R_5Q0hy9pL6ONRlKE","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5db783d50fcd4a000b1021e9","Paul","Purple","You were asked to watch a video","A robot was moving around in a crowded room","The quality was low","it was very jerky","Yes","Female","","Black or African American","","32","Some College","","5db783d50fcd4a000b1021e9","Video2"
"2024-04-17 13:21:41","2024-04-17 13:23:35","IP Address","Anonymized","100","114","True","2024-04-17 13:23:36","R_6dKr2O3FzBdpxHx","","","","","Anonymized","Anonymized","anonymous","EN","I agree","63fad8b20e532757a496f7f5","Paul","Purple","You were asked to watch a video","Short clip of an Asian man at what appears to be a trade show. There was no sound and the clip was only 3 seconds long.","It was too short to make an opinion.","There was no sound.","No","Male","","Asian","","54","College Graduate (4 year)","","63fad8b20e532757a496f7f5","Video2"
"2024-04-17 13:21:56","2024-04-17 13:23:36","IP Address","Anonymized","100","99","True","2024-04-17 13:23:36","R_7e3qar7Lo1YX3Sl","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5eecb256f0bc7e046e5c5e09","Paul","Green","You were asked to watch a video","an animatronic head was moving and blinking","the skin and makeup was good, the movement was jerky","no","Yes","Male","","White or European","","33","College Graduate (4 year)","","5eecb256f0bc7e046e5c5e09","Video5"
"2024-04-17 13:21:15","2024-04-17 13:23:45","IP Address","Anonymized","100","150","True","2024-04-17 13:23:45","R_3fH9aUwxBF6lzgR","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5ed03062ab3ebc103e60edea","Paul","Purple","You were asked to watch a video"," An asian man was speaking to someone and looked very serious. He was wearing earphones. ","I thought I was missing audio for the video.","There is no audio.","No","Female","","Hispanic or Latino","","25","College Graduate (4 year)","","5ed03062ab3ebc103e60edea","Video3"
"2024-04-17 13:20:45","2024-04-17 13:23:48","IP Address","Anonymized","100","183","True","2024-04-17 13:23:49","R_2Pn9aU9CUsze7Su","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5a25f3d5564bdf0001646007","Paul","Purple","You were asked to watch a video","There was a man with gray hair talking pretty intently while to his right was what appears to be a robot with humanoid facial features, specifically female. The robot appeared to be responding with facial expressions as the man spoke.","The robot's face looked uncomfortable and awkward, which made me feel a bit awkward myself and as though the man was saying odd things.","The man and the robot seemed to be in 2 different conversations based on facial expressions","Yes","Female","","White or European","","30","College Graduate (4 year)","","5a25f3d5564bdf0001646007","Video6"
"2024-04-17 13:19:18","2024-04-17 13:24:22","IP Address","Anonymized","100","303","True","2024-04-17 13:24:22","R_7DfOVwfHFHJMVZD","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6019f3085362081f007bc83f","Paul","Purple","You were asked to watch a video","A man was talking while what looked like a CGI woman looked around with a worried look on her face","I didn't hear any sound","The woman on the right looked computer generated","No","Male","","White or European","","38","Masters Degree (MS)","","6019f3085362081f007bc83f","Video6"
"2024-04-17 13:21:55","2024-04-17 13:24:37","IP Address","Anonymized","100","161","True","2024-04-17 13:24:37","R_7AKLx6pujtbFwPv","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5a6bd86c9d65ec00017e854f","Paul","Purple","You were asked to watch a video","There was a man looking down, looked confused, and blinked","No","No","No","Female","","White or European","","32","Vocational/Technical School (2 year)","","5a6bd86c9d65ec00017e854f","Video4"
"2024-04-17 13:20:29","2024-04-17 13:24:47","IP Address","Anonymized","100","257","True","2024-04-17 13:24:47","R_3QDvlWFwqaY3nNp","","","","","Anonymized","Anonymized","anonymous","EN","I agree","655f674bdba72a1c9b1bf638","Paul","Purple","You were asked to watch a video","an Asian looking man was using hand gestures as though he was describing something and that was it. there may have been a longer video that is all that was on my computer though.","it seemed Ai generated.","no. other than the man looked computer generated","No","Female","","White or European","","56","Vocational/Technical School (2 year)","","655f674bdba72a1c9b1bf638","Video2"
"2024-04-17 13:21:48","2024-04-17 13:25:05","IP Address","Anonymized","100","197","True","2024-04-17 13:25:06","R_3gnzK0bUNj5S0AR","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5ed7b5af65b9ae09f16de102","Paul","Purple","You were asked to watch a video","A guy was faced sideways towards the camera and blinking.  It appeared he had a bit of a sad countenance too.","The guy in the vid a sad countenance.  ","It didn't have sound.","No","Male","","Black or African American","","43","College Graduate (4 year)","","5ed7b5af65b9ae09f16de102","Video4"
"2024-04-17 13:21:31","2024-04-17 13:25:06","IP Address","Anonymized","100","214","True","2024-04-17 13:25:07","R_3UW8lfV63ZJdfSG","","","","","Anonymized","Anonymized","anonymous","EN","I agree","626b0bfdd9ad29a1eb1b933e","Paul","Purple","You were asked to watch a video","An Asian man was blinking (It was very exaggerated) ","It went by so fast, I wish I could replay","No","No","Male","","Asian","","37","Masters Degree (MS)","","626b0bfdd9ad29a1eb1b933e","Video5"
"2024-04-17 13:23:03","2024-04-17 13:25:09","IP Address","Anonymized","100","125","True","2024-04-17 13:25:09","R_1E11MzG1brPnyIL","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5d4deacbd056d00019082be9","Paul","Purple","You were asked to watch a video","A man was nodding his head","no","no sound","No","Female","","Black or African American","","31","Vocational/Technical School (2 year)","","5d4deacbd056d00019082be9","Video3"
"2024-04-17 13:20:30","2024-04-17 13:25:10","IP Address","Anonymized","100","280","True","2024-04-17 13:25:11","R_3Q5hL2epJiuVXzs","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6361482ed4c29c255c584b0f","Paul","Purple","You were asked to watch a video","A video of a person's face. ","No thoughts about the video. ","Nothing inconsistent about the video. ","No","Male","","Hispanic or Latino","","34","Masters Degree (MS)","","6361482ed4c29c255c584b0f","Video5"
"2024-04-17 13:21:51","2024-04-17 13:25:13","IP Address","Anonymized","100","201","True","2024-04-17 13:25:14","R_7ZBVsPHEgafvT7m","","","","","Anonymized","Anonymized","anonymous","EN","I agree","63e52483a88355a3a0ac62c5","Paul","Purple","You were asked to watch a video","A man of Asian descent was reading something.","The video seemed quite blurry.","No actually. But the man seemed mysterious","No","Male","","White or European","","35","College Graduate (4 year)","","63e52483a88355a3a0ac62c5","Video3"
"2024-04-17 13:23:45","2024-04-17 13:25:31","IP Address","Anonymized","100","105","True","2024-04-17 13:25:31","R_5gAIG8DxsoZmkaB","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6505eb05db9c13dbcfabc967","Paul","Purple","You were asked to watch a video","A dude in headphones","nope","no audio","No","Prefer not to disclose","","White or European","","41","College Graduate (4 year)","","6505eb05db9c13dbcfabc967","Video3"
"2024-04-17 13:18:24","2024-04-17 13:25:54","IP Address","Anonymized","100","450","True","2024-04-17 13:25:55","R_2ezNbYT7tKZ4sM0","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5c6ce4094768130001474362","Paul","Purple","You were asked to watch a video","I saw a man with speaking and nodding with headphones around his neck.","Yes the man look to be a robot and not a man. ","Yes the man, robot, seemed to be speaking and his movements were jerky. ","Yes","Male","","Black or African American","","65","College Graduate (4 year)","","5c6ce4094768130001474362","Video3"
"2024-04-17 13:18:07","2024-04-17 13:26:07","IP Address","Anonymized","100","480","True","2024-04-17 13:26:08","R_2CTGcKmOh9ESEkl","","","","","Anonymized","Anonymized","anonymous","EN","I agree","63175d865ac96b0149de8ad6","Paul","Purple","You were asked to watch a video","A man was mouthing words while a mannequin/robot looking girl moved her head","I was confused why there was no audio","No audio","Yes","Male","","Asian","","33","College Graduate (4 year)","","63175d865ac96b0149de8ad6","Video6"
"2024-04-17 13:13:45","2024-04-17 13:26:59","IP Address","Anonymized","100","793","True","2024-04-17 13:26:59","R_2zMSqCYXvbGIDQF","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5c2d426389f035000175d171","Paul","Purple","You were asked to watch a video","A person nodded their head slowly up and down
","I thought it was a little bit creepy","I talked to head movements were a little jerky","Yes","Male","","Hispanic or Latino","","55","Masters Degree (MS)","","5c2d426389f035000175d171","Video1"
"2024-04-17 13:21:58","2024-04-17 13:27:14","IP Address","Anonymized","100","316","True","2024-04-17 13:27:15","R_3meeSFYB2YcO6Da","","","","","Anonymized","Anonymized","anonymous","EN","I agree","65cb6256e490ece8b88e2bd1","Paul","Purple","You were asked to watch a video","There was an automated figure that nodded a couple times. ","it was a bit uncanny","nothing much really happened, I am not sure why the figure was nodding. ","Yes","Female","","Asian","","22","College Graduate (4 year)","","65cb6256e490ece8b88e2bd1","Video1"
"2024-04-17 13:20:13","2024-04-17 13:27:30","IP Address","Anonymized","100","437","True","2024-04-17 13:27:31","R_7OZWZ2dOCp4KRLr","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5e8e01b6835f3608583cd894","Paul","Purple","You were asked to watch a video","The person just stared at something","he looked surprised","no","No","Female","","White or European","","26","Masters Degree (MS)","","5e8e01b6835f3608583cd894","Video4"
"2024-04-17 13:23:48","2024-04-17 13:30:22","IP Address","Anonymized","100","394","True","2024-04-17 13:30:23","R_547iChtDR6K6TNn","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5d487f57a1cf350016cb3c76","Paul","Purple","You were asked to watch a video","A man puts his hands up in the air.","Confused as to what is happening.","Nothing unusual.","No","Male","","Asian","","29","College Graduate (4 year)","","5d487f57a1cf350016cb3c76","Video2"
"2024-04-17 13:22:02","2024-04-17 13:30:44","IP Address","Anonymized","100","521","True","2024-04-17 13:30:44","R_6jAzvW07Wr59p1T","","","","","Anonymized","Anonymized","anonymous","EN","I agree","650ba6f4f5af6b9824bc5a5a","Paul","Purple","You were asked to watch a video","there was a person talking about artificial intelligence or referring to a robot with a human face that was in the video","talk about robotics","The woman in the video was a robot or artificial","Yes","Male","","White or European","","47","Masters Degree (MS)","","650ba6f4f5af6b9824bc5a5a","Video6"
"2024-04-17 13:09:26","2024-04-17 13:30:58","IP Address","Anonymized","100","1292","True","2024-04-17 13:30:58","R_3ErFLllVzDNygS3","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5e6cade3d92ffb26677dbd84","Paul","Purple","You were asked to watch a video","The man seemed to be saying something in a loud voice and looking down towards something","none","he seemed mad","No","Female","","Asian","","27","College Graduate (4 year)","","5e6cade3d92ffb26677dbd84","Video4"
