"StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent-yes-no","Q1","Q2","s1","s2","s3","s4r","Q_URL","PROLIFIC_PID"
"2023-04-12 13:18:49","2023-04-12 13:19:31","0","100","41","1","2023-04-12 13:19:31","R_cMDhfeli5ebU0RX",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f13cd9693d2ed043a5e7c96&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704144315c980bd312202","5f13cd9693d2ed043a5e7c96"
"2023-04-12 13:18:32","2023-04-12 13:19:31","0","100","58","1","2023-04-12 13:19:32","R_1giknIWuWkV2HHK",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6313a3d93104022e9b8a7318&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643703fbd8847dee8e5320df","6313a3d93104022e9b8a7318"
"2023-04-12 13:13:18","2023-04-12 13:19:31","0","100","373","1","2023-04-12 13:19:32","R_3kLOb4sEFPDR1km",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","7","4","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60ff24f7ca731d0a400d69e6&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702c380cfba45b1532110","60ff24f7ca731d0a400d69e6"
"2023-04-12 13:16:31","2023-04-12 13:19:45","0","100","193","1","2023-04-12 13:19:45","R_12nDeckHGWobZuU",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","7","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63e2d0688843b2d983ab9d05&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437038855700fface2b8ee1","63e2d0688843b2d983ab9d05"
"2023-04-12 13:19:15","2023-04-12 13:19:51","0","100","36","1","2023-04-12 13:19:52","R_10BL1eBXzzpGEWW",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","1","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5aec77f4aa05510001ff751e&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437042e926522756d59e73e","5aec77f4aa05510001ff751e"
"2023-04-12 13:17:12","2023-04-12 13:19:53","0","100","160","1","2023-04-12 13:19:53","R_1difxrP6pAbJe3J",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","6","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d5a2bd93296320016eee507&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643703aab1db3b045d66ac03","5d5a2bd93296320016eee507"
"2023-04-12 13:17:44","2023-04-12 13:19:54","0","100","130","1","2023-04-12 13:19:55","R_1MLNyNwp8UEWvIJ",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","6","6","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62dcc5dc8fcf471ec987e7cf&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643703ca12b63fa97e597bc7","62dcc5dc8fcf471ec987e7cf"
"2023-04-12 13:17:08","2023-04-12 13:19:55","0","100","167","1","2023-04-12 13:19:56","R_Xv2xrwBA0pTCqRz",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","5","4","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5ddd1dd2b48da3c63a3ccdbb&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643703a75a630982cc0d5d0b","5ddd1dd2b48da3c63a3ccdbb"
"2023-04-12 13:19:26","2023-04-12 13:19:57","0","100","30","1","2023-04-12 13:19:57","R_2leSoh2dATQ056p",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","7","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=580cab86b869700001d71628&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437043472d61d0b92c65329","580cab86b869700001d71628"
"2023-04-12 13:19:13","2023-04-12 13:20:03","0","100","50","1","2023-04-12 13:20:03","R_Wd2hcpaN75GhLgJ",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","3","3","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5b9bca2b948c2c0001fb01e0&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437042b836b5bbdce362c02","5b9bca2b948c2c0001fb01e0"
"2023-04-12 13:20:03","2023-04-12 13:20:07","0","100","3","1","2023-04-12 13:20:08","R_1oz46dbU9CcgD1G",NA,NA,NA,NA,"anonymous","EN","1",NA,NA,NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5c35807f5136100001832e4d&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437045deef1abb2d953c654","5c35807f5136100001832e4d"
"2023-04-12 13:19:38","2023-04-12 13:20:08","0","100","30","1","2023-04-12 13:20:08","R_8vvEfYF7XvM12cV",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","3","5","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=61076f9a8d1f2364f81675f5&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437044535215c1355321ac7","61076f9a8d1f2364f81675f5"
"2023-04-12 13:19:27","2023-04-12 13:20:10","0","100","43","1","2023-04-12 13:20:10","R_AmQOdzfg4UxilUt",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5fb41bf3f84c7006ac8e30f2&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437043868ea962bca076ab8","5fb41bf3f84c7006ac8e30f2"
"2023-04-12 13:19:36","2023-04-12 13:20:13","0","100","36","1","2023-04-12 13:20:13","R_2qeYZ7W5iDHhEVe",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","3","5","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d3f9529ce4989bb4e343dc&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704420baa0b90d2711153","63d3f9529ce4989bb4e343dc"
"2023-04-12 13:19:45","2023-04-12 13:20:13","0","100","28","1","2023-04-12 13:20:14","R_1LkwpyrUYJKY3et",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","4","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=56a68bb49ce1c0000df89344&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437044a3f16f03fce564699","56a68bb49ce1c0000df89344"
"2023-04-12 13:19:32","2023-04-12 13:20:16","0","100","43","1","2023-04-12 13:20:16","R_3nxgDHyZuj8OMlA",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","5","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=59107216127b0b00011fabea&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437043fabebd684834955b8","59107216127b0b00011fabea"
"2023-04-12 13:18:37","2023-04-12 13:20:21","0","100","104","1","2023-04-12 13:20:22","R_26eDNMtYV3KlyG8",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","3","4","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60f998b6c4b98974b766eb98&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370404bf77ef944e3121db","60f998b6c4b98974b766eb98"
"2023-04-12 13:19:50","2023-04-12 13:20:28","0","100","37","1","2023-04-12 13:20:28","R_ZBOuzySpydWWOPL",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","3","4","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63062501b80b139870ea2af4&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437044f845b3c700554f0ad","63062501b80b139870ea2af4"
"2023-04-12 13:19:59","2023-04-12 13:20:35","0","100","35","1","2023-04-12 13:20:35","R_3nfnvFbXE9jvr2q",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","6","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=61140fbc763ecf6f2de71183&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437045bfb1dcd9c2dc0c094","61140fbc763ecf6f2de71183"
"2023-04-12 13:20:30","2023-04-12 13:20:34","0","100","3","1","2023-04-12 13:20:36","R_BKCwFRMZhdMiHu1",NA,NA,NA,NA,"anonymous","EN","1",NA,NA,NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60cd83946509ada9844efee9&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704790edcf295d7fb4ea0","60cd83946509ada9844efee9"
"2023-04-12 13:20:04","2023-04-12 13:20:44","0","100","40","1","2023-04-12 13:20:45","R_1mqSdDB2MBJua41",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","4","4","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d450e65299070e04794960&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437045c1288006d175ea05e","63d450e65299070e04794960"
"2023-04-12 13:14:53","2023-04-12 13:20:47","0","100","354","1","2023-04-12 13:20:48","R_3O6RbilRLR3ZSeQ",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","7","5","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5ad06e7bd9f7470001db09af&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643702960aab20a405c652b3","5ad06e7bd9f7470001db09af"
"2023-04-12 13:20:19","2023-04-12 13:20:54","0","100","35","1","2023-04-12 13:20:55","R_u2jsJJ8s0thhyBr",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","7","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d8442afe84af2aad662924&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437046e57a3d64a2b3c3d12","63d8442afe84af2aad662924"
"2023-04-12 13:19:55","2023-04-12 13:20:57","0","100","62","1","2023-04-12 13:20:58","R_1poqu9o2jHwzWxX",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","4","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5ec9cf3ed4642d4ebb802b42&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370454a236d17ef2d4547e","5ec9cf3ed4642d4ebb802b42"
"2023-04-12 13:20:21","2023-04-12 13:20:58","0","100","36","1","2023-04-12 13:20:58","R_2ymf83SJETcuxHA",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5ca6bbf13b5fcf00100996e9&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437046bd69f3b383a67aab8","5ca6bbf13b5fcf00100996e9"
"2023-04-12 13:20:01","2023-04-12 13:21:04","0","100","62","1","2023-04-12 13:21:05","R_1DHDF6K0OyMleCP",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","6","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d17041a37f603dd01616b8&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437045ba55277408ac7e40e","63d17041a37f603dd01616b8"
"2023-04-12 13:19:59","2023-04-12 13:21:06","0","100","66","1","2023-04-12 13:21:06","R_9WVeTBedupJ1cf7",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","6","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e92a1a4fc57e20f92eef47f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437043676a0cb1391589679","5e92a1a4fc57e20f92eef47f"
"2023-04-12 13:20:38","2023-04-12 13:21:07","0","100","29","1","2023-04-12 13:21:07","R_2B8IZKbWgsKAywH",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","6","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62e0326dbbda328df3ceade2&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437047f8e601ba8e1aed00d","62e0326dbbda328df3ceade2"
"2023-04-12 13:20:23","2023-04-12 13:21:10","0","100","47","1","2023-04-12 13:21:11","R_2q7ZL2vrxxoTUDH",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","1","1","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=602d3534af703b6fe8b4033d&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437046f1d1807a95697bf3c","602d3534af703b6fe8b4033d"
"2023-04-12 13:20:16","2023-04-12 13:21:11","0","100","55","1","2023-04-12 13:21:11","R_3oBMwhxFd0hoMEz",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","2","4","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60de9c66c01a9de405e9efb0&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370467e00ffd750e20f377","60de9c66c01a9de405e9efb0"
"2023-04-12 13:20:03","2023-04-12 13:21:12","0","100","69","1","2023-04-12 13:21:12","R_2dziCaSkihAb2oE",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5cfb82a12bcca70018252f81&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370458ee3e776e6c9b9cff","5cfb82a12bcca70018252f81"
"2023-04-12 13:20:45","2023-04-12 13:21:20","0","100","35","1","2023-04-12 13:21:21","R_2VIptAxJ3UqFZEJ",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=636291b6dac9ab5b979d172c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437047332ab4519f94f2dea","636291b6dac9ab5b979d172c"
"2023-04-12 13:20:36","2023-04-12 13:21:22","0","100","46","1","2023-04-12 13:21:23","R_s6dM9qAxFbZdeHn",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","3","6","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6054124687a30fa82205e9b9&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437047d7294eb6b16517a9e","6054124687a30fa82205e9b9"
"2023-04-12 13:20:55","2023-04-12 13:21:27","0","100","31","1","2023-04-12 13:21:28","R_2uE3UCeVhY2JZhk",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","6","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62f472ab95a96afabd6680aa&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437048f17ade5fe005c7163","62f472ab95a96afabd6680aa"
"2023-04-12 13:19:40","2023-04-12 13:21:28","0","100","107","1","2023-04-12 13:21:29","R_2rkFR9UjU0bliOO",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","5","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63223d67d809b21ed459b259&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370398242a13ba5223c6c3","63223d67d809b21ed459b259"
"2023-04-12 13:21:04","2023-04-12 13:21:29","0","100","24","1","2023-04-12 13:21:29","R_3JacXrJG8PD4gGS",NA,NA,NA,NA,"anonymous","EN","2","2","1","1","1","1","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5bf5aa89d944c300012634cc&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437049b7f2910f4a70a418e","5bf5aa89d944c300012634cc"
"2023-04-12 13:20:58","2023-04-12 13:21:34","0","100","36","1","2023-04-12 13:21:36","R_ZdUX0Cbh7LecxS9",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63dcbb18395960c5560fadb8&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437048304ac47591a4da3ee","63dcbb18395960c5560fadb8"
"2023-04-12 13:20:42","2023-04-12 13:21:40","0","100","57","1","2023-04-12 13:21:40","R_2aVQRxXgqKLO7UN",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5bef830d1e78580001dc03f6&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437048413f1978f39ba1784","5bef830d1e78580001dc03f6"
"2023-04-12 13:21:02","2023-04-12 13:21:40","0","100","38","1","2023-04-12 13:21:41","R_1OlACfmBmMmTL4C",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","2","3","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e6bba5459a3bd17473d4d6a&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704999e2eff156758b235","5e6bba5459a3bd17473d4d6a"
"2023-04-12 13:20:15","2023-04-12 13:21:43","0","100","88","1","2023-04-12 13:21:44","R_ZgUtAKwDkDgTgXf",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","2","2","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62728a0a9af43a4421bcbcfa&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370469088841404e1116da","62728a0a9af43a4421bcbcfa"
"2023-04-12 13:20:33","2023-04-12 13:21:46","0","100","72","1","2023-04-12 13:21:46","R_2ta1ooSmz3ZwD68",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","4","5","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5b40ff8b3d066d0001609b63&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437047c98a5353c5f5f8dc3","5b40ff8b3d066d0001609b63"
"2023-04-12 13:21:10","2023-04-12 13:21:50","0","100","39","1","2023-04-12 13:21:50","R_3JyjzSpLZuux9lS",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","4","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=608f2aa883599160c8b87a79&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437049f5f348445252962c2","608f2aa883599160c8b87a79"
"2023-04-12 13:20:04","2023-04-12 13:21:54","0","100","109","1","2023-04-12 13:21:54","R_vozkxk2FFiM8YX7",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5db48b4d14dab8000de45fdf&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437045d0aab20a405c652de","5db48b4d14dab8000de45fdf"
"2023-04-12 13:20:40","2023-04-12 13:21:55","0","100","74","1","2023-04-12 13:21:56","R_2954wmkcrK5lE88",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","2","5","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5be8d4af25507300010dd4e4&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437047dba028a5caeb24e4b","5be8d4af25507300010dd4e4"
"2023-04-12 13:21:26","2023-04-12 13:22:12","0","100","45","1","2023-04-12 13:22:12","R_8He1mA85c6UzggV",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","4","5","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5b9ec956c8a17f000171f7ad&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704ac0fc47b3c51d4542c","5b9ec956c8a17f000171f7ad"
"2023-04-12 13:21:49","2023-04-12 13:22:12","0","100","22","1","2023-04-12 13:22:13","R_3CEpPONRfauiyYG",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","7","7","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63be2cfef5b782c28baec197&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704b56bd20a288f54f0f1","63be2cfef5b782c28baec197"
"2023-04-12 13:21:16","2023-04-12 13:22:16","0","100","60","1","2023-04-12 13:22:17","R_dmwsbFaD2H2jcd3",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","3","2","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=64010e6753b93f44a1639224&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704a622baa0f9d653c694","64010e6753b93f44a1639224"
"2023-04-12 13:21:47","2023-04-12 13:22:22","0","100","34","1","2023-04-12 13:22:22","R_22LDS8P9xCQsrx2",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","5","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5a6d5ae19d65ec00017e9bae&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704c62284accb9b721839","5a6d5ae19d65ec00017e9bae"
"2023-04-12 13:22:14","2023-04-12 13:22:44","0","100","30","1","2023-04-12 13:22:44","R_1kHNXquTTnuNNid",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","4","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=578b5756160201000103fe40&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704c34fe958133cba44f7","578b5756160201000103fe40"
"2023-04-12 13:22:39","2023-04-12 13:22:55","0","100","16","1","2023-04-12 13:22:56","R_25BFvsEuMlTYdUN",NA,NA,NA,NA,"anonymous","EN","2","2","2",NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60ff0f3f9dd6346ad1246ecd&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704f762ceb68b684f2e15","60ff0f3f9dd6346ad1246ecd"
"2023-04-12 13:22:11","2023-04-12 13:22:56","0","100","44","1","2023-04-12 13:22:56","R_1mUjHt7H9wmq5TL",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","5","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6014213c77aab7396ca3e5a7&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704d9e4688753ceeba2f5","6014213c77aab7396ca3e5a7"
"2023-04-12 13:22:25","2023-04-12 13:23:05","0","100","39","1","2023-04-12 13:23:05","R_3Eaodio95lNa4bO",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","3","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f4a761d2a3d075f5bf652cc&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704eaa6b29e430a605361","5f4a761d2a3d075f5bf652cc"
"2023-04-12 13:22:28","2023-04-12 13:23:05","0","100","36","1","2023-04-12 13:23:06","R_0lerdcwcrpgjQM9",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","5","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63ffb67634be3d959f3ff793&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704eca092fcdc16b24e4a","63ffb67634be3d959f3ff793"
"2023-04-12 13:17:04","2023-04-12 13:23:05","0","100","361","1","2023-04-12 13:23:06","R_2ccm914Ka1JsR2Y",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","3","3","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63bc819194ca25a555eb8fb5&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437038cb0825de365a9d9f7","63bc819194ca25a555eb8fb5"
"2023-04-12 13:22:29","2023-04-12 13:23:07","0","100","38","1","2023-04-12 13:23:07","R_31bCsKFw7meJ4Ao",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=568c67547374ad000cc7448c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704edd3b95293a40bf461","568c67547374ad000cc7448c"
"2023-04-12 13:22:23","2023-04-12 13:23:07","0","100","44","1","2023-04-12 13:23:08","R_wSmuZMqlHynN625",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d37de63b78497001ad6b44b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704e9427fc4360f5e9fdd","5d37de63b78497001ad6b44b"
"2023-04-12 13:22:18","2023-04-12 13:23:10","0","100","52","1","2023-04-12 13:23:10","R_21yxyLjegxmRzo9",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","5","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=57fbe878035f6e0001d71a8c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704e5d30bfa807bc7e3d7","57fbe878035f6e0001d71a8c"
"2023-04-12 13:19:55","2023-04-12 13:23:10","0","100","195","1","2023-04-12 13:23:11","R_b7mSrmM9l2tY0cF",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f4df2b4bdb2449bd751ce51&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=6437043d343516414313f264","5f4df2b4bdb2449bd751ce51"
"2023-04-12 13:22:40","2023-04-12 13:23:16","0","100","35","1","2023-04-12 13:23:17","R_3nrwMWyijydXSNi",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","5","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f2755111425fa5484311fc4&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704fc9100c19f0167aa57","5f2755111425fa5484311fc4"
"2023-04-12 13:22:07","2023-04-12 13:23:21","0","100","73","1","2023-04-12 13:23:23","R_1FzYIBxVOcUKih7",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","4","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6400f84e28a6cecd85ac064b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=643704d65c8b8be8e2449f06","6400f84e28a6cecd85ac064b"
